Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Island,Time Zone,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
2020-05-12 00:00:00,ID-PB,Papua Barat,0,0,0,0,70,2,11,57,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,61.37,0,1.75,2.86%,15.71%,1,1
2020-05-12 00:00:00,ID-RI,Riau,7,0,0,7,83,6,50,27,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,1.15,13.66,0,0.99,7.23%,60.24%,7,1
2020-05-12 00:00:00,ID-SG,Sulawesi Tenggara,0,0,0,0,77,3,16,58,Province,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,29.22,0,1.14,3.90%,20.78%,1,1
2020-05-12 00:00:00,ID-SU,Sumatera Utara,2,0,5,-3,198,28,53,117,Province,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,13.31,0,1.88,14.14%,26.77%,0.12,0
2020-05-13 00:00:00,ID-BA,Bali,4,0,1,3,327,3,139,185,Province,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.95,77.56,0,0.71,0.92%,42.51%,0.29,1
2020-05-13 00:00:00,ID-BT,Banten,20,0,6,14,538,66,489,-17,Province,Banten,Indonesia,Asia,Jawa,UTC+07:00,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.87,50.18,0,6.16,12.27%,90.89%,1.11,1
2020-05-13 00:00:00,ID-BE,Bengkulu,0,0,0,0,40,2,1,37,Province,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,20,0,1,5.00%,2.50%,0,1
2020-05-13 00:00:00,ID-YO,Daerah Istimewa Yogyakarta,12,0,1,11,180,8,200,-28,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,3.3,49.57,0,2.2,4.44%,111.11%,1.2,1
2020-05-13 00:00:00,ID-JA,Jambi,0,0,0,0,65,0,3,62,Province,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,18.61,0,0,0.00%,4.62%,1,1
2020-05-13 00:00:00,ID-JB,Jawa Barat,8,0,27,-19,1666,116,343,1207,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.18,36.89,0,2.57,6.96%,20.59%,0.15,1
2020-05-13 00:00:00,ID-JT,Jawa Tengah,36,0,7,29,1336,93,395,848,Province,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.99,36.74,0,2.56,6.96%,29.57%,2,0
2020-05-13 00:00:00,ID-JI,Jawa Timur,141,7,47,87,1876,341,1163,372,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,3.48,46.34,0.17,8.42,18.18%,61.99%,1.27,0.64
2020-05-13 00:00:00,ID-KS,Kalimantan Selatan,13,0,0,13,287,9,24,254,Province,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,3.23,71.34,0,2.24,3.14%,8.36%,0.93,1
2020-05-13 00:00:00,ID-KT,Kalimantan Tengah,16,0,1,15,220,11,70,139,Province,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,6.22,85.59,0,4.28,5.00%,31.82%,4,1
2020-05-13 00:00:00,ID-KI,Kalimantan Timur,2,0,5,-3,229,5,165,59,Province,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.56,64.47,0,1.41,2.18%,72.05%,0.67,1
2020-05-13 00:00:00,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,30,1,37,-8,Province,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,21.74,0,0.72,3.33%,123.33%,1,1
2020-05-13 00:00:00,ID-KR,Kepulauan Riau,5,0,0,5,111,11,89,11,Province,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,2.59,57.53,0,5.7,9.91%,80.18%,2.5,1
2020-05-13 00:00:00,ID-LA,Lampung,0,0,0,0,66,7,26,33,Province,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0,7.26,0,0.77,10.61%,39.39%,1,1
2020-05-13 00:00:00,ID-MA,Maluku,0,0,0,0,50,4,17,29,Province,Maluku,Indonesia,Asia,Maluku,UTC+09:00,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,27.07,0,2.17,8.00%,34.00%,0,1
2020-05-13 00:00:00,ID-NT,Nusa Tenggara Timur,6,0,0,6,21,0,3,18,Province,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.11,3.88,0,0,0.00%,14.29%,6,1
2020-05-13 00:00:00,ID-PA,Papua,5,0,0,5,326,6,49,271,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,1.15,75.11,0,1.38,1.84%,15.03%,0.31,1
2020-05-13 00:00:00,ID-PB,Papua Barat,0,0,0,0,70,2,11,57,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,61.37,0,1.75,2.86%,15.71%,1,1
2020-05-13 00:00:00,ID-RI,Riau,8,0,0,8,91,6,50,35,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,1.32,14.98,0,0.99,6.59%,54.95%,1.14,1
2020-05-13 00:00:00,ID-SN,Sulawesi Selatan,54,0,5,49,802,49,288,465,Province,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,5.73,85.08,0,5.2,6.11%,35.91%,2.08,1
2020-05-13 00:00:00,ID-SB,Sumatera Barat,20,1,13,6,339,20,109,210,Province,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,3.62,61.42,0.18,3.62,5.90%,32.15%,1,1
2020-05-13 00:00:00,ID-SS,Sumatera Selatan,43,2,0,41,322,42,99,181,Province,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.23,39.18,0.24,5.11,13.04%,30.75%,43,2
2020-05-13 00:00:00,ID-SU,Sumatera Utara,2,0,0,2,200,28,53,119,Province,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,13.45,0,1.88,14.00%,26.50%,1,1
2020-05-14 00:00:00,ID-BA,Bali,5,0,3,2,332,3,142,187,Province,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.19,78.74,0,0.71,0.90%,42.77%,1.25,1
2020-05-14 00:00:00,ID-YO,Daerah Istimewa Yogyakarta,4,0,7,-3,184,8,207,-31,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,50.67,0,2.2,4.35%,112.50%,0.33,1
2020-05-14 00:00:00,ID-JI,Jawa Timur,85,14,17,54,1961,355,1180,426,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,2.1,48.44,0.35,8.77,18.10%,60.17%,0.6,2
2020-05-14 00:00:00,ID-KB,Kalimantan Barat,0,0,0,0,129,4,22,103,Province,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0,23.79,0,0.74,3.10%,17.05%,0,0
2020-05-14 00:00:00,ID-KS,Kalimantan Selatan,2,0,0,2,289,9,24,256,Province,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.5,71.84,0,2.24,3.11%,8.30%,0.15,1
2020-05-14 00:00:00,ID-KT,Kalimantan Tengah,3,0,10,-7,223,11,80,132,Province,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.17,86.76,0,4.28,4.93%,35.87%,0.19,1
2020-05-14 00:00:00,ID-KI,Kalimantan Timur,8,0,11,-3,237,5,176,56,Province,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,2.25,66.72,0,1.41,2.11%,74.26%,4,1
2020-05-14 00:00:00,ID-KU,Kalimantan Utara,0,0,2,-2,138,2,20,116,Province,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0,212.83,0,3.08,1.45%,14.49%,0,1
2020-05-14 00:00:00,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,30,1,37,-8,Province,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,21.74,0,0.72,3.33%,123.33%,1,1
2020-05-14 00:00:00,ID-KR,Kepulauan Riau,0,0,0,0,111,11,89,11,Province,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0,57.53,0,5.7,9.91%,80.18%,0,1
2020-05-14 00:00:00,ID-LA,Lampung,0,0,0,0,66,7,26,33,Province,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0,7.26,0,0.77,10.61%,39.39%,1,1
2020-05-14 00:00:00,ID-MU,Maluku Utara,4,0,3,1,81,3,12,66,Province,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,61.94,0,2.29,3.70%,14.81%,0.17,0
2020-05-14 00:00:00,ID-NB,Nusa Tenggara Barat,6,0,24,-18,350,7,145,198,Province,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.14,66.41,0,1.33,2.00%,41.43%,1.2,0
2020-05-14 00:00:00,ID-PA,Papua,4,0,0,4,330,6,49,275,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0.92,76.03,0,1.38,1.82%,14.85%,0.8,1
2020-05-14 00:00:00,ID-RI,Riau,5,0,0,5,96,6,50,40,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.82,15.8,0,0.99,6.25%,52.08%,0.63,1
2020-05-14 00:00:00,ID-SN,Sulawesi Selatan,36,0,5,31,838,49,293,496,Province,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.82,88.89,0,5.2,5.85%,34.96%,0.67,1
2020-05-14 00:00:00,ID-ST,Sulawesi Tengah,9,0,1,8,111,4,21,86,Province,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,3.05,37.56,0,1.35,3.60%,18.92%,1.29,0
2020-05-14 00:00:00,ID-SG,Sulawesi Tenggara,0,0,0,0,166,4,17,145,Province,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,62.99,0,1.52,2.41%,10.24%,0,0
2020-05-14 00:00:00,ID-SA,Sulawesi Utara,1,1,4,-4,83,8,30,45,Province,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.38,31.42,0.38,3.03,9.64%,36.14%,0.13,1
2020-05-14 00:00:00,ID-SB,Sumatera Barat,32,2,3,27,371,22,112,237,Province,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,5.8,67.22,0.36,3.99,5.93%,30.19%,1.6,2
2020-05-14 00:00:00,ID-SS,Sumatera Selatan,117,1,0,116,439,43,99,297,Province,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,14.24,53.42,0.12,5.23,9.79%,22.55%,2.72,0.5
2020-05-14 00:00:00,ID-SU,Sumatera Utara,2,0,0,2,202,28,53,121,Province,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,13.58,0,1.88,13.86%,26.24%,1,1
2020-05-15 00:00:00,ID-BA,Bali,6,0,8,-2,338,3,150,185,Province,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.42,80.17,0,0.71,0.89%,44.38%,1.2,1
2020-05-15 00:00:00,ID-BT,Banten,28,0,18,10,580,68,523,-11,Province,Banten,Indonesia,Asia,Jawa,UTC+07:00,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.61,54.09,0,6.34,11.72%,90.17%,2,0
2020-05-15 00:00:00,ID-BE,Bengkulu,11,0,0,11,53,2,1,50,Province,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,5.5,26.51,0,1,3.77%,1.89%,5.5,1
2020-05-15 00:00:00,ID-YO,Daerah Istimewa Yogyakarta,3,0,12,-9,187,8,219,-40,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,51.5,0,2.2,4.28%,117.11%,0.75,1
2020-05-15 00:00:00,ID-JA,Jambi,3,0,0,3,69,0,3,66,Province,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.86,19.75,0,0,0.00%,4.35%,3,1
2020-05-15 00:00:00,ID-JB,Jawa Barat,33,1,18,14,1710,118,368,1224,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.73,37.86,0.02,2.61,6.90%,21.52%,3,1
2020-05-15 00:00:00,ID-JT,Jawa Tengah,48,0,10,38,1443,94,414,935,Province,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,1.32,39.68,0,2.58,6.51%,28.69%,0.81,0
2020-05-15 00:00:00,ID-JI,Jawa Timur,57,13,12,32,2018,368,1192,458,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,1.41,49.85,0.32,9.09,18.24%,59.07%,0.67,0.93
2020-05-15 00:00:00,ID-KB,Kalimantan Barat,0,0,0,0,129,4,22,103,Province,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0,23.79,0,0.74,3.10%,17.05%,1,1
2020-05-15 00:00:00,ID-KT,Kalimantan Tengah,4,0,7,-3,227,11,87,129,Province,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.56,88.32,0,4.28,4.85%,38.33%,1.33,1
2020-05-15 00:00:00,ID-KI,Kalimantan Timur,13,0,4,9,250,5,180,65,Province,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.66,70.38,0,1.41,2.00%,72.00%,1.63,1
2020-05-15 00:00:00,ID-BB,Kepulauan Bangka Belitung,0,0,17,-17,30,1,54,-25,Province,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,21.74,0,0.72,3.33%,180.00%,1,1
2020-05-15 00:00:00,ID-MA,Maluku,0,0,0,0,62,4,17,41,Province,Maluku,Indonesia,Asia,Maluku,UTC+09:00,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,33.57,0,2.17,6.45%,27.42%,0,1
2020-05-15 00:00:00,ID-NB,Nusa Tenggara Barat,8,0,50,-42,358,7,195,156,Province,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.52,67.93,0,1.33,1.96%,54.47%,1.33,1
2020-05-15 00:00:00,ID-NT,Nusa Tenggara Timur,0,0,0,0,23,1,3,19,Province,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0,4.25,0,0.18,4.35%,13.04%,0,0
2020-05-15 00:00:00,ID-PA,Papua,3,0,0,3,333,6,49,278,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0.69,76.72,0,1.38,1.80%,14.71%,0.75,1
2020-05-15 00:00:00,ID-PB,Papua Barat,0,0,0,0,88,2,11,75,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,77.15,0,1.75,2.27%,12.50%,0,1
2020-05-15 00:00:00,ID-RI,Riau,1,0,5,-4,97,6,55,36,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.16,15.97,0,0.99,6.19%,56.70%,0.2,1
2020-05-15 00:00:00,ID-SN,Sulawesi Selatan,33,0,0,33,871,49,293,529,Province,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.5,92.4,0,5.2,5.63%,33.64%,0.92,1
2020-05-15 00:00:00,ID-ST,Sulawesi Tengah,1,0,0,1,112,4,21,87,Province,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,37.89,0,1.35,3.57%,18.75%,0.11,1
2020-05-15 00:00:00,ID-SA,Sulawesi Utara,22,1,0,21,105,9,30,66,Province,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,8.33,39.74,0.38,3.41,8.57%,28.57%,22,1
2020-05-15 00:00:00,ID-SB,Sumatera Barat,22,0,3,19,393,22,115,256,Province,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,3.99,71.21,0,3.99,5.60%,29.26%,0.69,0
2020-05-15 00:00:00,ID-SS,Sumatera Selatan,16,1,0,15,455,44,99,312,Province,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.95,55.37,0.12,5.35,9.67%,21.76%,0.14,1
2020-05-15 00:00:00,ID-SU,Sumatera Utara,0,0,0,0,202,28,53,121,Province,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0,13.58,0,1.88,13.86%,26.24%,0,1
2020-05-16 00:00:00,ID-BA,Bali,3,0,4,-1,341,3,154,184,Province,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.71,80.88,0,0.71,0.88%,45.16%,0.5,1
2020-05-16 00:00:00,ID-BT,Banten,0,0,9,-9,580,68,532,-20,Province,Banten,Indonesia,Asia,Jawa,UTC+07:00,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0,54.09,0,6.34,11.72%,91.72%,0,1
2020-05-16 00:00:00,ID-BE,Bengkulu,3,0,0,3,56,2,1,53,Province,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.5,28.01,0,1,3.57%,1.79%,0.27,1
2020-05-16 00:00:00,ID-YO,Daerah Istimewa Yogyakarta,6,0,1,5,193,8,220,-35,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,53.15,0,2.2,4.15%,113.99%,2,1
2020-05-16 00:00:00,ID-JA,Jambi,10,0,1,9,79,0,4,75,Province,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,2.86,22.61,0,0,0.00%,5.06%,3.33,1
2020-05-16 00:00:00,ID-JB,Jawa Barat,24,0,3,21,1734,118,371,1245,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.53,38.4,0,2.61,6.81%,21.40%,0.73,0
2020-05-16 00:00:00,ID-JI,Jawa Timur,168,11,24,133,2186,379,1216,591,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,4.15,54,0.27,9.36,17.34%,55.63%,2.95,0.85
2020-05-16 00:00:00,ID-KS,Kalimantan Selatan,7,0,50,-43,363,36,74,253,Province,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,1.74,90.23,0,8.95,9.92%,20.39%,0.1,0
2020-05-16 00:00:00,ID-KT,Kalimantan Tengah,0,0,0,0,227,11,87,129,Province,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0,88.32,0,4.28,4.85%,38.33%,0,1
2020-05-16 00:00:00,ID-KI,Kalimantan Timur,2,0,2,0,252,5,182,65,Province,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.56,70.94,0,1.41,1.98%,72.22%,0.15,1
2020-05-16 00:00:00,ID-KU,Kalimantan Utara,12,0,12,0,153,2,41,110,Province,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,18.51,235.96,0,3.08,1.31%,26.80%,4,1
2020-05-16 00:00:00,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,30,1,54,-25,Province,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,21.74,0,0.72,3.33%,180.00%,1,1
2020-05-16 00:00:00,ID-KR,Kepulauan Riau,1,0,0,1,116,11,92,13,Province,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.52,60.12,0,5.7,9.48%,79.31%,0.25,1
2020-05-16 00:00:00,ID-LA,Lampung,0,0,2,-2,66,8,30,28,Province,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0,7.26,0,0.88,12.12%,45.45%,1,0
2020-05-16 00:00:00,ID-MA,Maluku,0,0,0,0,62,4,17,41,Province,Maluku,Indonesia,Asia,Maluku,UTC+09:00,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,33.57,0,2.17,6.45%,27.42%,1,1
2020-05-16 00:00:00,ID-MU,Maluku Utara,3,0,0,3,88,4,13,71,Province,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,2.29,67.29,0,3.06,4.55%,14.77%,0.75,0
2020-05-16 00:00:00,ID-NB,Nusa Tenggara Barat,7,0,0,7,365,7,195,163,Province,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.33,69.26,0,1.33,1.92%,53.42%,0.88,1
2020-05-16 00:00:00,ID-PA,Papua,15,0,0,15,348,6,49,293,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,3.46,80.18,0,1.38,1.72%,14.08%,5,1
2020-05-16 00:00:00,ID-RI,Riau,0,0,7,-7,97,6,62,29,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,15.97,0,0.99,6.19%,63.92%,0,1
2020-05-16 00:00:00,ID-ST,Sulawesi Tengah,1,0,1,0,113,4,22,87,Province,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,38.23,0,1.35,3.54%,19.47%,1,1
2020-05-16 00:00:00,ID-SG,Sulawesi Tenggara,6,0,0,6,189,4,19,166,Province,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,2.28,71.71,0,1.52,2.12%,10.05%,0.35,1
2020-05-16 00:00:00,ID-SA,Sulawesi Utara,9,0,1,8,114,9,31,74,Province,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,3.41,43.15,0,3.41,7.89%,27.19%,0.41,0
